match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6226353610,5206422215,49,5,1634431235,2866,22,1,22,0,63,0,1975,38,50,True
6226353609,5206420790,49,15,1634431220,2708,22,1,131,51,51,388,260,43,49,True
6226353600,5206425440,49,8,1634431252,3245,22,,0,63,3,1974,4,62,40,False
6226353517,5206424867,49,15,1634431236,3058,22,1,11,63,48,1956,256,52,28,False
6226353507,5206422395,49,8,1634431236,2897,22,1,46,0,63,0,1959,40,43,True
6226353506,5206415325,49,10,1634431235,2075,22,1,141,3,63,6,1982,24,54,True
6226353505,5206426188,49,8,1634431235,3292,22,3,144,60,51,432,260,49,39,False
6226353504,5206416771,49,7,1634431224,2187,22,3,54,48,63,256,1974,22,35,True
6226353417,5206421413,49,8,1634431230,2814,22,3,84,0,51,0,1926,30,46,True
6226353416,5206417376,49,14,1634431225,2436,22,1,263,63,48,1974,384,42,35,False
6226353414,5206425406,49,15,1634431220,3235,22,1,81,51,0,1924,0,50,46,False
6226353409,5206413756,49,20,1634431230,1890,22,1,19,3,63,4,2047,12,46,True
6226353405,5206409142,49,13,1634431220,1262,22,1,100,51,63,260,2047,14,31,True
6226353319,5206418446,49,8,1634431225,2522,22,1,0,0,63,0,1830,39,44,True
6226353315,5206415240,49,8,1634431220,2084,22,1,76,51,63,0,1974,31,32,True
6226353314,5206413883,49,2,1634431220,1918,22,1,4,48,63,256,2047,15,23,True
6226353313,5206416077,49,1,1634431219,2253,22,1,82,0,63,0,1983,29,36,True
6226353312,5206424507,49,15,1634431219,3082,22,1,91,63,3,1924,6,64,42,False
6226353307,5206419935,49,20,1634431219,2634,3,3,278,48,63,384,1831,30,36,True
6226353303,5206421682,49,8,1634431210,2751,22,1,112,63,0,1974,0,39,50,False
6226353219,5206415991,49,5,1634431215,2261,22,1,50,3,63,4,1974,30,40,True
6226353218,5206416852,49,3,1634431215,2431,22,1,30,51,51,260,262,50,59,True
