match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6016264304,5039112929,48,5,1622268337,1742,22,3,268,63,48,2039,256,46,12,False
6016264302,5039132660,48,1,1622268337,3137,22,1,3,63,0,1958,0,57,36,False
6016264301,5039124478,48,8,1622268336,2596,22,1,223,63,48,1926,256,51,52,False
6016264300,5039120516,48,20,1622268332,2308,22,2,174,0,63,0,1855,28,41,True
6016264206,5039122817,48,13,1622268331,2478,3,,195,63,51,1958,260,43,36,False
6016264118,5039126591,48,8,1622268287,2742,22,,137,63,48,1974,256,41,28,False
6016264110,5039120838,48,8,1622268327,2320,22,1,10,3,63,6,1980,32,47,True
6016264107,5039123868,48,17,1622268326,2486,22,1,88,63,0,2038,0,44,30,False
6016264105,5039116974,48,15,1622268321,2042,22,1,9,0,63,0,2047,34,46,True
6016264102,5039121224,48,10,1622268307,2314,22,2,69,0,63,0,1974,25,43,True
6016264017,5039121899,48,8,1622268321,2399,22,1,7,63,0,2038,0,58,42,False
6016264016,5039131251,48,13,1622268321,3113,3,,13,3,51,1540,390,57,48,False
6016264012,5039121341,48,14,1622268313,2383,22,1,107,0,63,0,1974,33,47,True
6016264010,5039120004,48,20,1622268311,2210,22,1,247,0,63,0,1975,19,30,True
6016264008,5039135807,48,7,1622268306,3390,22,1,206,63,51,1828,390,33,39,False
6016263918,5039115921,48,8,1622268316,1988,22,3,234,0,63,0,1983,24,50,True
6016263917,5039117163,48,17,1622268316,2062,22,3,122,63,48,2039,256,51,25,False
6016263916,5039130159,48,8,1622268313,3024,22,,247,0,63,0,1926,54,48,True
6016263905,5039122026,48,2,1622268317,2277,22,1,124,0,63,0,1974,20,43,True
6016263902,5039112362,48,5,1622268316,1673,22,1,141,63,48,2047,256,35,9,False
6016263901,5039124819,48,25,1622268316,2569,22,1,0,0,63,0,1974,31,59,True
6016263900,5039123323,48,15,1622268316,2522,22,1,68,0,63,0,2038,38,47,True
6016263818,5039121735,48,13,1622268312,2303,22,1,101,51,63,388,1854,28,58,True
6016263812,5039131469,48,13,1622268306,3073,3,1,9,0,63,0,1958,55,52,True
6016263811,5039117205,48,5,1622268307,2064,22,1,2,63,0,2039,0,51,29,False
6016263810,5039129140,48,15,1622268307,2956,22,1,114,0,63,0,1798,45,46,True
6016263809,5039117704,48,13,1622268307,1992,3,3,15,3,63,6,1975,27,38,True
6016263806,5039116305,48,3,1622268301,2009,22,1,8,51,63,390,1972,43,30,True
6016263712,5039111995,48,9,1622268307,1700,22,1,318,3,63,4,2046,9,37,True
6016263711,5039113346,48,5,1622268307,1778,22,1,49,63,0,1983,0,41,23,False
6016263708,5039115277,48,5,1622268306,1901,22,1,19,63,3,2046,4,50,24,False
6016263707,5039116927,48,5,1622268306,2023,22,2,174,51,63,388,1846,22,42,True
6016263617,5039124673,48,3,1622268296,2604,22,1,239,51,63,262,1972,35,42,True
6016263612,5039131660,48,8,1622268276,3107,22,,146,0,63,0,1927,46,44,True
6016263601,5039140940,48,8,1622268297,3755,22,3,12,63,0,1830,0,55,61,False
6016263517,5039114117,48,15,1622268277,1793,22,1,111,0,63,0,1974,24,49,True
6016263500,5039137819,48,5,1622268292,3137,22,,180,63,0,1926,0,52,40,False
6016263419,5039115226,48,5,1622268281,1953,22,1,0,3,63,4,1959,26,37,True
6016263416,5039138219,48,20,1622268287,3605,22,,122,51,63,388,1796,53,68,True
6016263415,5039121682,48,7,1622268287,2209,22,1,2,63,55,1828,260,31,22,False
6016263404,5039118485,48,10,1622268286,2061,22,1,6,63,48,1846,256,31,22,False
6016263403,5039117426,48,7,1622268286,1866,22,1,118,48,63,256,2047,7,37,True
6016263402,5039123646,48,25,1622268286,2587,3,1,389,0,63,0,1974,32,59,True
6016263318,5039116633,48,3,1622268281,2049,22,1,95,16,63,0,1983,28,40,True
6016263316,5039124534,48,8,1622268281,2518,22,1,182,63,51,1974,390,46,34,False
6016263315,5039122072,48,25,1622268277,2426,22,1,95,63,50,1974,256,28,26,False
6016263313,5039113803,48,5,1622268277,1776,22,1,198,51,63,260,2047,20,46,True
6016263312,5039118363,48,15,1622268272,2025,22,3,66,51,63,388,1974,34,45,True
6016263303,5039122127,48,20,1622268282,2440,22,1,67,16,63,0,1846,38,45,True
6016263219,5039121201,48,5,1622268277,2389,22,1,97,63,0,1974,0,51,27,False
6016263218,5039114242,48,13,1622268277,1875,22,1,0,0,63,0,2047,16,62,True
6016263217,5039112704,48,8,1622268277,1717,22,1,68,63,3,1975,6,35,24,False
6016263216,5039121631,48,8,1622268277,2448,22,1,79,63,1,2046,0,76,36,False
6016263214,5039130295,48,8,1622268276,3077,22,1,2,63,3,1828,4,49,53,False
6016263213,5039130352,48,5,1622268276,2986,22,,272,0,63,0,1846,44,43,True
6016263211,5039121602,48,15,1622268272,2433,22,1,0,63,0,2020,0,39,32,False
6016263210,5039129736,48,5,1622268272,2986,22,1,104,63,0,1974,0,44,25,False
6016263209,5039115119,48,17,1622268271,1783,22,1,0,0,63,0,2047,10,47,True
6016263207,5039107376,48,18,1622268261,1357,3,2,173,3,63,6,2039,7,29,True
6016263116,5039120395,48,5,1622268271,2355,22,1,215,63,0,1974,0,47,27,False
6016263115,5039127753,48,5,1622268272,2806,22,1,102,63,0,1844,0,53,38,False
6016263113,5039113464,48,2,1622268267,1710,22,2,288,63,3,2046,6,35,15,False
6016263002,5039111499,48,20,1622268267,1740,3,1,79,63,3,1982,6,52,17,False
6016263001,5039144457,48,5,1622268266,4001,22,2,345,51,3,260,4,62,45,True
6016263000,5039108424,48,5,1622268266,1300,22,1,67,51,63,388,2038,9,21,True
6016262903,5039126472,48,20,1622268256,2810,3,1,49,0,63,0,1974,28,47,True
6016262902,5039127450,48,5,1622268251,2537,22,3,8,63,0,2038,0,49,30,False
