match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6026294303,5046932325,48,13,1622815918,4044,22,,5,51,51,256,1542,50,70,True
6026293918,5046892446,48,20,1622815892,2218,22,1,9,0,63,0,1983,16,40,True
6026293817,5046884447,48,3,1622815882,1840,22,1,57,63,48,1974,384,49,30,False
6026293715,5046887088,48,19,1622815899,1992,22,1,84,0,63,0,2047,27,48,True
6026293713,5046893834,48,8,1622815898,2294,22,1,122,63,3,2022,6,60,31,False
6026293712,5046903982,48,7,1622815898,2764,22,,4,0,63,0,1847,22,49,True
6026293711,5046915881,48,3,1622815898,3308,22,,258,0,61,0,1840,54,53,True
6026293708,5046913215,48,8,1622815897,3169,22,,124,63,0,1974,0,45,39,False
6026293707,5046893038,48,20,1622815893,2152,3,,143,63,0,2039,0,33,24,False
6026293706,5046887642,48,5,1622815893,1880,22,1,144,0,63,0,2047,16,41,True
6026293705,5046897017,48,15,1622815892,2277,22,1,84,3,63,6,1974,29,35,True
6026293702,5046902062,48,5,1622815888,2666,22,,85,63,3,902,4,35,34,False
6026293701,5046886782,48,3,1622815887,1941,22,3,85,0,63,0,2047,32,54,True
6026293617,5046887307,48,15,1622815883,1911,22,1,169,0,63,0,1983,29,43,True
6026293601,5046891764,48,13,1622815892,2220,3,1,0,3,63,4,1983,19,41,True
6026293513,5046903860,48,5,1622815892,2714,22,,279,0,51,0,1927,28,58,True
6026293505,5046895899,48,5,1622815876,2316,22,1,54,63,0,2038,0,51,32,False
6026293501,5046903993,48,18,1622815877,2782,3,,1,3,51,1540,390,37,39,False
6026293500,5046935130,48,8,1622815873,4199,22,,8,63,0,1796,0,55,62,False
6026293419,5046895560,48,8,1622815883,2389,22,1,18,3,63,4,1974,31,46,True
6026293418,5046881940,48,10,1622815878,1767,22,3,199,51,63,388,1974,11,31,True
6026293417,5046887422,48,3,1622815877,2016,22,1,154,63,51,1974,262,28,20,False
6026293416,5046886382,48,8,1622815873,1941,22,1,0,63,51,2046,260,82,28,False
6026293316,5046902951,48,5,1622815882,2735,22,,0,0,63,0,2047,36,67,True
6026293304,5046890820,48,5,1622815883,2174,22,1,6,63,0,1974,0,49,26,False
6026293301,5046914949,48,5,1622815883,3285,22,,6,59,0,1926,0,38,43,False
6026293300,5046892798,48,20,1622815883,2284,3,1,125,63,0,1982,0,49,31,False
6026293201,5046883045,48,5,1622815878,1800,22,1,359,0,63,0,2047,17,33,True
6026293118,5046899061,48,20,1622815878,2542,3,,4,51,63,262,1972,52,57,True
6026293117,5046875987,48,18,1622815878,1516,22,1,33,51,63,390,2047,13,39,True
6026293115,5046904297,48,5,1622815877,2712,22,3,55,48,63,256,1974,30,49,True
6026292515,5046920131,48,19,1622815853,3535,22,,481,0,51,0,1927,48,46,True
6026292512,5046885352,48,15,1622815848,1944,22,1,6,0,63,0,1974,26,49,True
6026292511,5046899474,48,3,1622815848,2516,22,,134,63,48,1974,256,66,41,False
6026292510,5046894323,48,5,1622815848,2367,22,3,164,0,63,0,1974,35,41,True
6026292509,5046884775,48,2,1622815848,1926,22,1,208,63,0,1974,0,32,16,False
6026292508,5046888996,48,3,1622815847,2134,22,3,205,48,63,256,1830,29,51,True
6026292417,5046910076,48,3,1622815853,3077,22,3,181,63,0,1956,0,63,42,False
6026292416,5046904212,48,20,1622815853,2841,3,,70,0,63,0,1830,46,54,True
6026292402,5046898757,48,9,1622815818,2564,22,,153,63,51,1972,388,39,35,False
6026292316,5046876838,48,20,1622815848,1575,22,1,6,3,63,6,2047,15,42,True
6026292311,5046898112,48,8,1622815847,2552,22,1,146,63,3,1956,6,38,32,False
6026292310,5046889059,48,8,1622815843,2155,22,,352,51,63,388,1983,34,57,True
6026292306,5046883808,48,9,1622815832,1880,22,1,75,63,0,2038,0,44,24,False
6026292218,5046889478,48,18,1622815833,2157,3,1,273,63,0,1956,0,42,22,False
6026292217,5046878885,48,3,1622815833,1466,22,1,121,0,63,0,1983,13,20,True
6026292202,5046897218,48,20,1622815843,2490,22,1,7,3,63,0,1974,30,42,True
6026292201,5046928232,48,5,1622815843,3823,22,,299,51,3,260,1536,58,52,True
6026292118,5046901937,48,20,1622815838,2736,22,,78,0,55,512,388,46,52,False
6026292116,5046897305,48,15,1622815833,2484,22,,209,0,63,0,1983,37,37,True
6026292112,5046890738,48,8,1622815807,2005,22,3,6,3,63,4,1983,7,44,True
6026292111,5046892704,48,8,1622815803,2013,22,3,0,0,63,0,2039,26,40,True
6026291908,5046883320,48,18,1622815833,1892,3,1,21,51,63,454,1982,37,37,True
6026291907,5046882102,48,5,1622815833,1832,22,1,227,0,63,0,1974,25,52,True
6026291905,5046919419,48,8,1622815832,3424,22,,91,63,0,1926,0,63,55,False
6026291902,5046899725,48,5,1622815832,2570,22,1,102,3,63,6,1958,42,50,True
6026291901,5046884431,48,13,1622815832,1980,3,3,154,3,63,6,1974,24,36,True
6026291900,5046888769,48,3,1622815831,2030,22,3,0,51,63,388,1974,22,30,True
6026291813,5046881978,48,5,1622815828,1762,22,1,48,3,63,6,2046,18,40,True
6026291812,5046895892,48,8,1622815828,2207,22,1,0,63,0,1974,0,48,36,False
6026291000,5046881726,48,5,1622815797,1826,22,,146,0,63,0,2046,14,25,True
6026290918,5046888886,48,20,1622815797,2204,3,3,5,63,63,1828,390,27,30,False
6026290914,5046886082,48,5,1622815797,2026,22,1,8,63,51,1975,260,41,31,False
6026290913,5046904917,48,8,1622815797,2926,22,,152,51,19,6,1540,46,38,True
6026290909,5046908658,48,8,1622815781,3059,22,,171,0,63,0,1846,39,80,True
6026290818,5046909549,48,15,1622815793,2757,22,,89,51,60,390,1824,39,44,True
6026290817,5046894669,48,8,1622815792,2462,22,,205,63,0,2038,0,37,28,False
6026290816,5046888639,48,13,1622815792,2143,22,1,143,63,0,2047,0,44,15,False
6026290813,5046895963,48,20,1622815792,2436,22,,189,63,0,2046,0,47,25,False
6026290809,5046896160,48,20,1622815787,2250,3,3,9,3,63,4,1974,35,37,True
6026290719,5046890034,48,9,1622815791,2244,22,1,135,3,63,4,1972,37,48,True
6026290716,5046896807,48,5,1622815791,2388,22,,287,0,63,0,2039,26,34,True
6026290715,5046883435,48,3,1622815791,1930,22,1,87,63,48,2038,256,52,18,False
6026290711,5046895473,48,7,1622815778,2492,22,3,0,0,63,0,1846,29,41,True
6026290616,5046904832,48,5,1622815788,2659,22,,183,0,63,0,1847,33,45,True
6026290614,5046921065,48,8,1622815787,3695,22,,135,51,48,1796,256,54,41,False
6026290610,5046896729,48,5,1622815786,2544,22,,118,63,0,1958,0,49,53,False
6026290609,5046895523,48,5,1622815783,2482,22,,51,48,63,256,1982,16,38,True
6026290518,5046881841,48,8,1622815783,1847,22,1,71,3,63,4,2039,14,48,True
6026290515,5046906213,48,5,1622815782,2993,22,,95,63,3,1958,4,53,46,False
6026290512,5046889078,48,18,1622815781,2195,3,1,18,63,3,2038,0,50,16,False
6026290507,5046904323,48,5,1622815772,2835,22,3,129,63,0,1828,0,49,41,False
6026290506,5046884938,48,3,1622815757,2010,22,3,152,63,0,1974,0,45,26,False
6026290505,5046890765,48,8,1622815767,2273,22,1,70,63,49,1590,256,56,27,False
6026290504,5046909468,48,3,1622815767,2898,22,3,73,51,48,1924,256,58,31,False
6026290416,5046893212,48,18,1622815781,2399,22,3,17,63,0,2038,0,42,26,False
6026290415,5046893207,48,5,1622815778,2388,22,1,7,0,63,0,1974,21,31,True
6026290110,5046878550,48,13,1622815762,1684,22,1,115,63,51,1974,388,35,15,False
6026290019,5046896734,48,15,1622815762,2549,22,3,124,15,3,564,7,33,41,False
6026290015,5046900497,48,8,1622815757,2710,22,1,94,51,51,260,1798,51,57,True
6026290014,5046885433,48,8,1622815757,1945,22,1,0,63,51,1958,390,40,44,False
6026289903,5046886080,48,5,1622815761,2064,22,1,114,63,0,2039,0,60,25,False
6026289813,5046915250,48,5,1622815758,3393,22,,85,51,0,1984,0,47,40,False
6026289812,5046903633,48,17,1622815758,2898,22,,38,51,63,454,1796,41,41,True
6026289811,5046895192,48,10,1622815758,2482,22,1,8,63,0,1983,0,59,33,False
6026289809,5046908482,48,8,1622815757,3107,22,,272,12,63,32,1982,27,51,True
6026289807,5046900446,48,19,1622815757,2200,22,,168,3,63,6,1846,33,40,True
6026289805,5046899108,48,5,1622815752,2661,22,,257,60,63,288,1847,22,38,True
6026289617,5046909294,48,9,1622815747,2978,22,,107,51,0,1798,0,51,48,False
6026289616,5046910132,48,3,1622815742,3132,22,,218,0,51,0,1796,35,56,True
6026289615,5046895672,48,17,1622815742,2484,22,,31,3,63,6,2023,29,45,True
6026289611,5046894039,48,13,1622815727,2469,3,1,4,63,0,2047,0,38,23,False
6026289519,5046882266,48,20,1622815748,1938,3,,272,63,0,2039,0,49,17,False
6026289516,5046887557,48,5,1622815747,2176,22,3,6,63,0,1974,0,46,32,False
6026289515,5046902873,48,5,1622815747,2545,22,,0,0,63,0,1975,33,35,True
6026289514,5046883131,48,5,1622815747,1879,22,1,258,51,63,390,2038,15,37,True
6026289512,5046892736,48,10,1622815744,2349,22,,0,63,0,1974,0,47,27,False
6026289418,5046889733,48,13,1622815742,2229,22,3,3,0,63,0,1974,19,50,True
6026289415,5046889163,48,5,1622815742,2238,22,1,110,63,51,1958,390,28,24,False
6026289410,5046876142,48,8,1622815737,1636,22,3,86,48,63,256,1975,17,53,True
6026289409,5046887706,48,9,1622815732,2154,22,1,8,60,63,288,1975,20,23,True
6026289408,5046896655,48,5,1622815732,2605,22,,203,51,63,390,1972,26,32,True
6026289318,5046888161,48,13,1622815742,2202,22,,97,63,48,2046,384,38,31,False
6026289317,5046894380,48,5,1622815742,2208,22,2,98,63,3,2038,4,36,29,False
6026289316,5046889421,48,5,1622815741,2260,22,1,165,3,63,4,1982,8,25,True
6026288919,5046887567,48,5,1622815707,2029,22,1,48,3,63,0,1975,20,42,True
6026288918,5046892347,48,15,1622815707,2354,22,,0,0,63,0,1974,39,43,True
6026288813,5046896799,48,20,1622815723,2622,22,,89,63,0,2038,0,41,39,False
6026288812,5046903593,48,5,1622815722,2816,22,,64,63,0,1974,0,49,34,False
6026288810,5046886099,48,5,1622815723,2106,22,2,133,0,63,0,2047,12,40,True
6026288808,5046891386,48,5,1622815723,2370,22,,0,0,63,0,1974,38,52,True
6026288804,5046915854,48,3,1622815722,3413,22,,19,51,63,260,1828,49,51,True
6026288803,5046900690,48,5,1622815722,2819,22,3,67,0,63,0,1958,29,38,True
6026288802,5046907265,48,13,1622815722,3093,22,,61,0,19,0,1542,57,45,True
6026288801,5046905139,48,5,1622815722,2976,22,,119,51,51,4,391,28,45,False
6026288800,5046880301,48,5,1622815721,1826,22,3,159,63,0,2046,0,38,21,False
6026288704,5046898572,48,5,1622815717,2704,22,1,187,48,63,256,1798,40,45,True
6026288703,5046892213,48,8,1622815716,2386,22,,13,63,48,2038,256,47,31,False
6026288702,5046883908,48,3,1622815716,1991,22,1,67,51,63,390,1983,27,43,True
6026288701,5046910308,48,5,1622815716,3017,22,3,9,48,3,1280,6,51,53,False
6026288700,5046888090,48,3,1622815712,2179,22,2,186,63,0,1958,0,27,20,False
6026288619,5046888344,48,5,1622815717,2154,22,,104,0,63,0,1983,20,29,True
6026288615,5046895889,48,13,1622815716,2511,22,2,253,63,0,1958,0,39,23,False
6026288614,5046882762,48,5,1622815713,1966,22,1,399,0,63,0,2047,20,38,True
