match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
6126362304,5127337336,48,5,1628439284,3322,22,,1,1,63,0,1798,39,50,True
6126362303,5127328554,48,20,1628439279,2961,22,,103,51,63,260,2036,28,49,True
6126362302,5127314356,48,8,1628439283,2209,22,1,19,0,63,0,1975,24,41,True
6126362219,5127305327,48,8,1628439279,1785,22,1,293,63,51,2047,260,42,12,False
6126362211,5127312678,48,5,1628439300,2121,22,2,227,0,63,0,1975,14,33,True
6126362209,5127312288,48,3,1628439299,2099,22,2,219,0,63,0,1975,15,31,True
6126362207,5127323490,48,5,1628439298,2687,22,,77,63,0,1982,0,38,23,False
6126362206,5127323839,48,8,1628439298,2741,22,,15,47,0,1572,0,50,43,False
6126362113,5127314494,48,5,1628439295,2232,22,3,26,63,0,2038,0,35,23,False
6126362112,5127324714,48,8,1628439285,2771,22,,112,0,63,0,1830,39,52,True
6126362111,5127310417,48,8,1628439295,2028,22,1,206,51,63,260,2039,22,67,True
6126362108,5127318289,48,3,1628439294,2331,22,1,207,63,51,1956,4,39,24,False
6126362106,5127318549,48,5,1628439290,2136,22,1,0,63,0,2039,0,49,15,False
6126362102,5127310749,48,8,1628439290,1973,22,1,117,63,51,2038,7,42,39,False
6126362101,5127317315,48,14,1628439290,2385,22,2,88,48,63,256,1975,45,41,True
6126362018,5127348227,48,5,1628439294,4001,22,,3,63,51,1972,260,68,52,False
6126362014,5127300878,48,5,1628439284,1603,22,3,91,63,0,2046,0,32,11,False
6126362013,5127307914,48,3,1628439290,1947,22,3,99,63,0,1974,0,42,28,False
6126361910,5127326383,48,2,1628439290,2691,22,,37,51,48,262,256,44,37,False
6126361909,5127319294,48,8,1628439289,2401,22,1,100,7,63,6,1974,33,62,True
6126361906,5127334172,48,5,1628439280,3276,22,,0,51,3,1796,6,63,60,False
6126361905,5127311840,48,5,1628439280,2111,22,1,7,48,63,256,1983,27,59,True
6126361904,5127329974,48,5,1628439278,2933,22,,169,0,51,1536,6,39,52,False
6126361409,5127337618,48,3,1628439255,3370,22,,55,51,51,384,4,54,55,True
6126361408,5127306021,48,15,1628439255,1795,22,3,124,63,0,1983,0,32,27,False
6126361318,5127324881,48,3,1628439265,2832,22,2,7,63,0,2046,0,47,28,False
6126361316,5127298427,48,3,1628439264,1524,22,3,64,63,51,1974,390,31,11,False
6126361315,5127308474,48,8,1628439264,1995,22,1,257,63,0,2038,0,29,17,False
6126361313,5127305263,48,17,1628439259,1821,22,1,33,48,63,384,1983,18,35,True
6126361311,5127311443,48,3,1628439260,2104,22,,144,63,3,1972,4,36,27,False
6126361307,5127314519,48,15,1628439245,2246,22,1,142,63,0,1974,0,49,31,False
6126361219,5127305415,48,3,1628439245,1861,22,1,136,0,63,0,2047,26,40,True
6126361208,5127320037,48,8,1628439259,2597,22,,233,63,3,1828,6,40,17,False
6126361207,5127318258,48,1,1628439259,2520,22,1,0,0,63,0,1975,17,39,True
6126361204,5127325823,48,2,1628439254,2830,22,,107,51,63,260,1974,24,55,True
6126361203,5127310604,48,3,1628439249,2109,22,3,252,63,0,2038,0,48,27,False
6126361202,5127329520,48,5,1628439229,2954,22,2,5,51,55,260,1540,49,43,True
6126361115,5127310461,48,3,1628439245,2107,22,1,193,63,3,1974,6,33,15,False
6126361113,5127328186,48,8,1628439250,2964,22,,164,0,63,0,1975,37,32,True
6126361110,5127311744,48,9,1628439249,2181,22,1,262,63,51,1982,388,45,30,False
6126361107,5127308430,48,8,1628439239,2010,22,3,0,48,63,256,1983,28,45,True
6126361104,5127314345,48,20,1628439229,2278,3,1,47,51,63,388,1975,32,32,True
6126361006,5127312034,48,3,1628439249,2205,22,1,12,0,63,0,1982,32,49,True
6126361004,5127304929,48,3,1628439244,1820,22,3,167,63,51,2038,390,43,18,False
6126361002,5127300729,48,8,1628439240,1527,22,3,120,51,63,452,1975,22,36,True
6126360916,5127322104,48,3,1628439240,2728,22,,321,63,3,1844,6,42,22,False
6126360913,5127306765,48,15,1628439229,1899,22,1,135,63,0,1982,0,48,29,False
6126360912,5127311907,48,8,1628439228,2204,22,1,13,63,3,1974,4,47,28,False
6126360910,5127314467,48,2,1628439225,2291,22,1,150,0,63,0,1958,40,43,True
6126360909,5127312307,48,3,1628439220,2182,22,1,172,63,48,1846,256,47,28,False
6126360403,5127312614,48,8,1628439213,2208,22,1,0,63,51,1958,260,45,30,False
6126360402,5127318976,48,8,1628439215,2450,22,,78,63,48,2046,256,37,25,False
6126360401,5127313427,48,8,1628439214,2022,22,1,0,51,63,260,1975,39,49,True
6126360400,5127314908,48,8,1628439214,2332,22,,308,63,3,1974,6,31,18,False
6126360305,5127305107,48,8,1628439210,1881,22,1,7,3,63,4,1974,25,51,True
6126360301,5127326160,48,3,1628439200,2842,22,,12,63,0,2038,0,64,24,False
6126360300,5127316109,48,20,1628439199,2439,22,3,114,3,51,1540,391,23,23,False
6126360219,5127327338,48,5,1628439205,2990,22,,422,3,51,4,1798,40,44,True
6126360218,5127318488,48,9,1628439205,2540,22,1,10,0,63,0,1974,27,53,True
6126360216,5127323123,48,3,1628439205,2821,22,,123,51,63,260,1974,30,49,True
6126360215,5127310833,48,2,1628439205,2147,22,1,10,0,63,0,1974,24,37,True
6126360214,5127311271,48,15,1628439204,2105,22,1,161,51,63,388,1575,41,38,True
6126360212,5127315353,48,5,1628439204,2403,22,1,269,63,51,1796,390,40,26,False
6126360208,5127318772,48,3,1628439200,2567,22,3,474,63,51,1974,4,39,23,False
6126360207,5127312085,48,8,1628439195,2227,22,1,145,51,63,388,1958,31,53,True
6126360205,5127315308,48,5,1628439194,2389,22,,49,51,63,4,1846,25,43,True
6126360118,5127300968,48,5,1628439204,1670,22,2,56,0,63,0,2047,13,30,True
6126360116,5127327006,48,8,1628439198,3016,22,,147,51,61,390,1824,69,52,True
6126360115,5127305317,48,5,1628439198,1848,22,1,82,0,63,0,2047,17,45,True
6126360102,5127308866,48,8,1628439205,2070,22,1,346,0,63,0,2038,16,45,True
6126360101,5127317662,48,3,1628439205,2542,22,,220,1,63,0,1975,33,52,True
6126360011,5127323614,48,5,1628439199,2788,22,,206,63,0,1830,0,40,33,False
6126360009,5127332238,48,5,1628439199,3201,22,1,43,51,51,1796,262,32,46,False
6126360008,5127316432,48,5,1628439199,2463,22,,0,0,63,0,1982,28,42,True
6126360006,5127321244,48,8,1628439195,2706,22,2,2,63,0,2038,0,63,27,False
6126360005,5127325456,48,8,1628439195,2925,22,1,18,63,63,1792,262,50,46,False
6126360003,5127323454,48,3,1628439194,2804,22,2,130,0,51,0,390,30,51,True
6126360001,5127299832,48,5,1628439194,1603,22,1,436,63,3,1974,6,29,9,False
6126359512,5127316652,48,13,1628439174,2487,22,1,116,51,63,260,1974,24,38,True
6126359509,5127299882,48,5,1628439164,1620,22,1,4,51,63,390,1983,22,42,True
6126359507,5127315339,48,1,1628439153,2291,22,,103,0,63,0,1974,17,34,True
